0,1
0.025,0.96
0.05,0.934
0.075,0.857
0.1,0.762
0.125,0.676
0.15,0.624
0.175,0.537
0.2,0.427
0.225,0.369
0.25,0.339
0.275,0.294
0.3,0.231
0.325,0.175
0.35,0.168
0.375,0.141
0.4,0.107
0.425,0.076
0.45,0.079
0.475,0.056
0.5,0.054
0.525,0.028
0.55,0.025
0.575,0.032
0.6,0.028
0.625,0.023
0.65,0.027
0.675,0.042
0.7,0.037
0.725,0.058
0.75,0.077
0.775,0.084
0.8,0.107
0.825,0.152
0.85,0.178
0.875,0.243
0.9,0.303
0.925,0.388
0.95,0.415
0.975,0.546
