0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,1
14,4
15,9
16,20
17,28
18,48
19,52
20,77
21,111
22,133
23,114
24,113
25,93
26,72
27,55
28,29
29,22
30,7
31,7
32,3
33,1
34,1
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
